collection_date,collection_day_status,is_model_baseline_day,route_id,service_type,route_display_name,is_special_route,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-06-02,likely_complete,True,S012A-203,Unknown / unmatched route,S012A-203,True,25,2,-2.9273333333333333,0.4833333333333333
2026-06-02,likely_complete,True,S012B-203,Unknown / unmatched route,S012B-203,True,12,1,-1.5194444444444446,1.6833333333333331
2026-06-02,likely_complete,True,S012D-203,Unknown / unmatched route,S012D-203,True,8,1,-2.3166666666666664,-1.1333333333333333
2026-06-02,likely_complete,True,S012G-203,Unknown / unmatched route,S012G-203,True,10,1,-0.8333333333333333,3.05
2026-06-02,likely_complete,True,S013-203,Unknown / unmatched route,S013-203,True,32,3,2.5625,10.816666666666666
2026-06-02,likely_complete,True,S013A-218,Unknown / unmatched route,S013A-218,True,20,2,0.34,2.566666666666667
2026-06-02,likely_complete,True,S013D-203,Unknown / unmatched route,S013D-203,True,22,2,-1.1166666666666665,9.366666666666667
2026-06-02,likely_complete,True,S014-202,Unknown / unmatched route,S014-202,True,12,1,10.613888888888889,12.366666666666667
2026-06-02,likely_complete,True,S014A-218,Unknown / unmatched route,S014A-218,True,18,2,4.052777777777778,8.45
2026-06-02,likely_complete,True,S014D-203,Unknown / unmatched route,S014D-203,True,11,1,6.130303030303031,10.1
2026-06-02,likely_complete,True,S014H-203,Unknown / unmatched route,S014H-203,True,11,1,-8.280303030303031,-4.633333333333334
2026-06-02,likely_complete,True,S014I-203,Unknown / unmatched route,S014I-203,True,12,1,7.348611111111111,7.533333333333333
2026-06-02,likely_complete,True,S015-203,Unknown / unmatched route,S015-203,True,13,1,-4.171794871794872,-3.033333333333333
2026-06-02,likely_complete,True,S015A-203,Unknown / unmatched route,S015A-203,True,10,1,-7.044999999999999,-0.9666666666666668
2026-06-02,likely_complete,True,S015B-203,Unknown / unmatched route,S015B-203,True,13,1,-1.444871794871795,3.45
2026-06-02,likely_complete,True,S015C-202,Unknown / unmatched route,S015C-202,True,34,3,-2.4284313725490194,6.866666666666666
2026-06-02,likely_complete,True,S015E-203,Unknown / unmatched route,S015E-203,True,9,1,5.488888888888889,7.266666666666667
2026-06-02,likely_complete,True,S015G-203,Unknown / unmatched route,S015G-203,True,11,1,2.3909090909090907,2.55
2026-06-02,likely_complete,True,S016-202,Unknown / unmatched route,S016-202,True,12,1,4.315277777777777,6.116666666666666
2026-06-02,likely_complete,True,S016E-203,Unknown / unmatched route,S016E-203,True,36,4,-0.7125,3.1166666666666667
2026-06-02,likely_complete,True,S017-202,Unknown / unmatched route,S017-202,True,39,3,6.896153846153846,16.533333333333335
2026-06-02,likely_complete,True,S017A-202,Unknown / unmatched route,S017A-202,True,11,1,6.75,10.116666666666667
2026-06-02,likely_complete,True,S017B-218,Unknown / unmatched route,S017B-218,True,19,2,-0.04824561403508769,2.033333333333333
2026-06-02,likely_complete,True,S017F-203,Unknown / unmatched route,S017F-203,True,57,6,-4.242982456140351,7.0
2026-06-02,likely_complete,True,S018-218,Unknown / unmatched route,S018-218,True,17,2,0.7598039215686274,2.85
2026-06-02,likely_complete,True,S018A-203,Unknown / unmatched route,S018A-203,True,10,1,-11.216666666666665,-8.55
2026-06-02,likely_complete,True,S019-218,Unknown / unmatched route,S019-218,True,18,2,0.6249999999999999,5.2
2026-06-02,likely_complete,True,S019A-218,Unknown / unmatched route,S019A-218,True,20,2,1.2508333333333335,3.95
2026-06-02,likely_complete,True,S020-203,Unknown / unmatched route,S020-203,True,12,1,-8.690277777777778,3.066666666666667
2026-06-02,likely_complete,True,S020A-218,Unknown / unmatched route,S020A-218,True,17,2,-1.8088235294117647,3.4833333333333334
2026-06-02,likely_complete,True,S020I-203,Unknown / unmatched route,S020I-203,True,14,1,6.771428571428572,9.616666666666667
2026-06-02,likely_complete,True,S020J-203,Unknown / unmatched route,S020J-203,True,13,1,3.073076923076923,5.666666666666667
2026-06-02,likely_complete,True,S021-218,Unknown / unmatched route,S021-218,True,15,2,-1.2322222222222223,0.35
2026-06-02,likely_complete,True,S022-202,Unknown / unmatched route,S022-202,True,11,1,0.9,4.383333333333334
2026-06-02,likely_complete,True,S022A-218,Unknown / unmatched route,S022A-218,True,27,2,-0.5703703703703704,3.5
2026-06-02,likely_complete,True,S022C-203,Unknown / unmatched route,S022C-203,True,19,2,-0.45614035087719296,2.2333333333333334
2026-06-02,likely_complete,True,S023-202,Unknown / unmatched route,S023-202,True,12,1,6.841666666666666,8.816666666666666
2026-06-02,likely_complete,True,S023A-202,Unknown / unmatched route,S023A-202,True,13,1,-6.2846153846153845,-0.2666666666666666
2026-06-02,likely_complete,True,S023B-203,Unknown / unmatched route,S023B-203,True,10,1,-6.275,-6.05
2026-06-02,likely_complete,True,S024B-218,Unknown / unmatched route,S024B-218,True,12,1,4.997222222222223,9.6
2026-06-02,likely_complete,True,S025-203,Unknown / unmatched route,S025-203,True,16,1,2.0458333333333334,8.266666666666667
2026-06-02,likely_complete,True,S025A-203,Unknown / unmatched route,S025A-203,True,15,1,-3.7277777777777774,0.35
2026-06-02,likely_complete,True,S025B-203,Unknown / unmatched route,S025B-203,True,8,1,2.1645833333333333,2.7333333333333334
2026-06-02,likely_complete,True,S025E-218,Unknown / unmatched route,S025E-218,True,29,2,-1.9155172413793102,5.116666666666666
2026-06-02,likely_complete,True,S026-203,Unknown / unmatched route,S026-203,True,9,1,-3.724074074074074,0.9
2026-06-02,likely_complete,True,S026D-218,Unknown / unmatched route,S026D-218,True,29,2,2.3080459770114943,14.466666666666669
2026-06-02,likely_complete,True,S027-202,Unknown / unmatched route,S027-202,True,22,2,1.3174242424242424,3.5
2026-06-02,likely_complete,True,S027E-218,Unknown / unmatched route,S027E-218,True,32,3,-3.5093749999999995,9.583333333333334
2026-06-02,likely_complete,True,S027H-203,Unknown / unmatched route,S027H-203,True,14,1,0.19761904761904758,2.5
2026-06-02,likely_complete,True,S028-202,Unknown / unmatched route,S028-202,True,38,4,1.9495614035087718,3.65
2026-06-02,likely_complete,True,S028A-218,Unknown / unmatched route,S028A-218,True,17,2,0.7098039215686275,3.983333333333333
2026-06-02,likely_complete,True,S028B-207,Unknown / unmatched route,S028B-207,True,11,1,-8.265151515151514,2.683333333333333
2026-06-02,likely_complete,True,S028E-207,Unknown / unmatched route,S028E-207,True,27,2,-0.052469135802469674,21.766666666666666
2026-06-02,likely_complete,True,S028F-203,Unknown / unmatched route,S028F-203,True,12,1,3.7472222222222222,5.0
2026-06-02,likely_complete,True,S029-202,Unknown / unmatched route,S029-202,True,12,1,-0.9750000000000001,3.75
2026-06-02,likely_complete,True,S029E-203,Unknown / unmatched route,S029E-203,True,10,1,-1.7766666666666668,-1.4166666666666667
2026-06-02,likely_complete,True,S029G-207,Unknown / unmatched route,S029G-207,True,29,2,9.776436781609195,19.33333333333333
2026-06-02,likely_complete,True,S030-203,Unknown / unmatched route,S030-203,True,12,1,15.699999999999998,23.53333333333333
2026-06-02,likely_complete,True,S031-203,Unknown / unmatched route,S031-203,True,13,1,-3.1820512820512823,0.5166666666666667
2026-06-02,likely_complete,True,S031A-203,Unknown / unmatched route,S031A-203,True,11,1,-4.95,-1.95
2026-06-02,likely_complete,True,S031B-203,Unknown / unmatched route,S031B-203,True,29,2,-4.581609195402299,4.266666666666667
2026-06-02,likely_complete,True,S031C-203,Unknown / unmatched route,S031C-203,True,11,1,0.5954545454545456,2.75
2026-06-02,likely_complete,True,S031G-207,Unknown / unmatched route,S031G-207,True,25,2,-5.8693333333333335,4.783333333333333
2026-06-02,likely_complete,True,S032-203,Unknown / unmatched route,S032-203,True,11,1,0.17727272727272728,2.2
2026-06-02,likely_complete,True,S032A-203,Unknown / unmatched route,S032A-203,True,27,2,1.8759259259259262,6.25
2026-06-02,likely_complete,True,S033-203,Unknown / unmatched route,S033-203,True,16,1,1.8375,3.9166666666666665
2026-06-02,likely_complete,True,S033A-203,Unknown / unmatched route,S033A-203,True,14,1,-9.83452380952381,0.1333333333333333
2026-06-02,likely_complete,True,S033D-203,Unknown / unmatched route,S033D-203,True,10,1,2.2483333333333335,2.716666666666667
2026-06-02,likely_complete,True,S034-202,Unknown / unmatched route,S034-202,True,10,1,-1.89,1.2333333333333334
2026-06-02,likely_complete,True,S035-203,Unknown / unmatched route,S035-203,True,9,1,-1.674074074074074,0.3166666666666666
2026-06-02,likely_complete,True,S036-203,Unknown / unmatched route,S036-203,True,13,1,-4.912820512820513,4.933333333333334
2026-06-02,likely_complete,True,S036A-203,Unknown / unmatched route,S036A-203,True,9,1,2.9444444444444446,3.7
2026-06-02,likely_complete,True,S037-203,Unknown / unmatched route,S037-203,True,12,1,-5.202777777777778,-0.7333333333333333
2026-06-02,likely_complete,True,S038-203,Unknown / unmatched route,S038-203,True,8,1,5.741666666666666,6.05
2026-06-02,likely_complete,True,S040-221,Unknown / unmatched route,S040-221,True,24,3,2.7840277777777778,8.866666666666667
2026-06-02,likely_complete,True,S041-203,Unknown / unmatched route,S041-203,True,8,1,5.94375,10.333333333333334
2026-06-02,likely_complete,True,S041A-203,Unknown / unmatched route,S041A-203,True,12,1,-2.138888888888889,-0.4666666666666667
2026-06-02,likely_complete,True,S042-203,Unknown / unmatched route,S042-203,True,30,2,-3.9811111111111113,6.55
2026-06-02,likely_complete,True,S042B-202,Unknown / unmatched route,S042B-202,True,10,1,-0.07000000000000006,1.9666666666666663
2026-06-02,likely_complete,True,S042C-202,Unknown / unmatched route,S042C-202,True,11,1,-0.2318181818181818,1.1166666666666667
2026-06-02,likely_complete,True,S043-218,Unknown / unmatched route,S043-218,True,21,2,-3.9984126984126984,-1.5166666666666666
2026-06-02,likely_complete,True,S044-203,Unknown / unmatched route,S044-203,True,8,1,1.4645833333333336,1.8166666666666669
2026-06-02,likely_complete,True,S044A-221,Unknown / unmatched route,S044A-221,True,10,1,-0.5616666666666668,0.0333333333333333
2026-06-02,likely_complete,True,S045-203,Unknown / unmatched route,S045-203,True,12,1,-4.543055555555555,0.0
2026-06-02,likely_complete,True,S045B-221,Unknown / unmatched route,S045B-221,True,19,1,-13.312280701754386,-0.7666666666666667
2026-06-02,likely_complete,True,S045D-221,Unknown / unmatched route,S045D-221,True,16,1,-2.829166666666667,9.483333333333333
2026-06-02,likely_complete,True,S046-202,Unknown / unmatched route,S046-202,True,13,1,4.984615384615385,6.483333333333333
2026-06-02,likely_complete,True,S046B-203,Unknown / unmatched route,S046B-203,True,14,1,16.29285714285714,18.83333333333333
2026-06-02,likely_complete,True,S046D-221,Unknown / unmatched route,S046D-221,True,17,1,7.799019607843138,15.833333333333334
2026-06-02,likely_complete,True,S046G-221,Unknown / unmatched route,S046G-221,True,13,1,-0.9756410256410255,4.1
2026-06-02,likely_complete,True,S046X-221,Unknown / unmatched route,S046X-221,True,12,1,-1.8333333333333333,-0.2833333333333333
2026-06-02,likely_complete,True,S047A-221,Unknown / unmatched route,S047A-221,True,16,1,-3.640625,3.45
2026-06-02,likely_complete,True,S047B-221,Unknown / unmatched route,S047B-221,True,21,1,0.1500000000000001,14.633333333333333
2026-06-02,likely_complete,True,S047C-221,Unknown / unmatched route,S047C-221,True,15,1,3.342222222222222,4.7
2026-06-02,likely_complete,True,S047D-221,Unknown / unmatched route,S047D-221,True,14,1,-6.071428571428572,5.683333333333334
2026-06-02,likely_complete,True,S048-203,Unknown / unmatched route,S048-203,True,27,2,-3.2932098765432096,1.1
2026-06-02,likely_complete,True,S049-203,Unknown / unmatched route,S049-203,True,14,1,1.6916666666666667,6.566666666666666
2026-06-02,likely_complete,True,S049A-203,Unknown / unmatched route,S049A-203,True,20,2,-5.823333333333333,0.2666666666666666
2026-06-02,likely_complete,True,S049C-221,Unknown / unmatched route,S049C-221,True,17,1,-6.286274509803921,1.25
2026-06-02,likely_complete,True,S050-221,Unknown / unmatched route,S050-221,True,15,1,-1.7866666666666668,1.2166666666666666
2026-06-02,likely_complete,True,S050A-221,Unknown / unmatched route,S050A-221,True,11,1,-0.4651515151515152,1.55
2026-06-02,likely_complete,True,S050B-203,Unknown / unmatched route,S050B-203,True,55,4,-3.9851515151515153,8.016666666666667
2026-06-02,likely_complete,True,S051-202,Unknown / unmatched route,S051-202,True,10,1,2.4216666666666664,4.833333333333333
2026-06-02,likely_complete,True,S051B-202,Unknown / unmatched route,S051B-202,True,10,1,-4.326666666666666,2.6333333333333333
2026-06-02,likely_complete,True,S052-202,Unknown / unmatched route,S052-202,True,9,1,4.3351851851851855,8.25
2026-06-02,likely_complete,True,S052A-202,Unknown / unmatched route,S052A-202,True,11,1,4.933333333333334,6.416666666666667
2026-06-02,likely_complete,True,S053-203,Unknown / unmatched route,S053-203,True,12,1,-13.530555555555557,-1.8833333333333333
2026-06-02,likely_complete,True,S053A-203,Unknown / unmatched route,S053A-203,True,23,2,-0.1818840579710146,2.3
2026-06-02,likely_complete,True,S053B-202,Unknown / unmatched route,S053B-202,True,11,1,4.703030303030303,5.75
2026-06-02,likely_complete,True,S053E-202,Unknown / unmatched route,S053E-202,True,10,1,-4.2666666666666675,0.9833333333333332
2026-06-02,likely_complete,True,S053F-203,Unknown / unmatched route,S053F-203,True,23,2,-1.5753623188405796,4.766666666666667
2026-06-02,likely_complete,True,S054-202,Unknown / unmatched route,S054-202,True,23,2,-2.6297101449275364,4.316666666666666
2026-06-02,likely_complete,True,S054A-202,Unknown / unmatched route,S054A-202,True,12,1,-3.7930555555555556,0.25
2026-06-02,likely_complete,True,S055-203,Unknown / unmatched route,S055-203,True,13,1,2.542307692307692,8.6
2026-06-02,likely_complete,True,S056-203,Unknown / unmatched route,S056-203,True,11,1,2.893939393939394,6.616666666666666
2026-06-02,likely_complete,True,S056E-203,Unknown / unmatched route,S056E-203,True,32,2,-5.855729166666666,4.0
2026-06-02,likely_complete,True,S057-202,Unknown / unmatched route,S057-202,True,10,1,1.8716666666666666,5.066666666666666
2026-06-02,likely_complete,True,S058-203,Unknown / unmatched route,S058-203,True,8,1,-0.48958333333333326,2.466666666666667
2026-06-02,likely_complete,True,S058A-203,Unknown / unmatched route,S058A-203,True,12,1,0.3861111111111111,7.75
2026-06-02,likely_complete,True,S059-203,Unknown / unmatched route,S059-203,True,9,1,1.6444444444444446,1.7833333333333334
2026-06-02,likely_complete,True,S059B-203,Unknown / unmatched route,S059B-203,True,9,1,1.1555555555555557,2.8833333333333333
2026-06-02,likely_complete,True,S060-203,Unknown / unmatched route,S060-203,True,38,3,-5.834649122807018,0.1166666666666666
2026-06-02,likely_complete,True,S060A-203,Unknown / unmatched route,S060A-203,True,10,1,10.096666666666668,12.866666666666667
2026-06-02,likely_complete,True,S060K-202,Unknown / unmatched route,S060K-202,True,26,2,1.612179487179487,3.7666666666666666
2026-06-02,likely_complete,True,S061-203,Unknown / unmatched route,S061-203,True,32,3,-2.941666666666667,10.916666666666666
2026-06-02,likely_complete,True,S061A-203,Unknown / unmatched route,S061A-203,True,11,1,14.863636363636363,15.5
2026-06-02,likely_complete,True,S061E-203,Unknown / unmatched route,S061E-203,True,21,2,3.608730158730159,5.1
2026-06-02,likely_complete,True,S061G-203,Unknown / unmatched route,S061G-203,True,9,1,-4.042592592592593,-3.966666666666667
2026-06-02,likely_complete,True,S061J-203,Unknown / unmatched route,S061J-203,True,12,1,14.37638888888889,16.366666666666667
2026-06-02,likely_complete,True,S062-203,Unknown / unmatched route,S062-203,True,23,2,5.308695652173912,6.65
2026-06-02,likely_complete,True,S062A-203,Unknown / unmatched route,S062A-203,True,11,1,-0.8151515151515152,0.2833333333333333
2026-06-02,likely_complete,True,S062B-202,Unknown / unmatched route,S062B-202,True,11,1,-2.2363636363636363,0.2333333333333333
2026-06-02,likely_complete,True,S062C-203,Unknown / unmatched route,S062C-203,True,21,2,-4.385714285714285,-0.4
2026-06-02,likely_complete,True,S063-203,Unknown / unmatched route,S063-203,True,8,1,0.75625,0.8
2026-06-02,likely_complete,True,S064-203,Unknown / unmatched route,S064-203,True,34,2,-3.87892156862745,16.15
2026-06-02,likely_complete,True,S065-202,Unknown / unmatched route,S065-202,True,11,1,-1.1015151515151516,-0.1166666666666666
2026-06-02,likely_complete,True,S066-202,Unknown / unmatched route,S066-202,True,11,1,-2.3227272727272728,-1.8166666666666669
2026-06-02,likely_complete,True,S067A-202,Unknown / unmatched route,S067A-202,True,10,1,-4.788333333333333,-1.8833333333333333
2026-06-02,likely_complete,True,S068-203,Unknown / unmatched route,S068-203,True,11,1,3.4181818181818184,6.833333333333333
2026-06-02,likely_complete,True,S069-203,Unknown / unmatched route,S069-203,True,12,1,-4.516666666666667,7.6
2026-06-02,likely_complete,True,S070-203,Unknown / unmatched route,S070-203,True,23,2,-4.439855072463768,0.7666666666666667
2026-06-02,likely_complete,True,S070A-203,Unknown / unmatched route,S070A-203,True,10,1,-0.37666666666666665,0.7833333333333333
2026-06-02,likely_complete,True,S071-203,Unknown / unmatched route,S071-203,True,43,4,-1.394186046511628,4.616666666666666
2026-06-02,likely_complete,True,S072-202,Unknown / unmatched route,S072-202,True,12,1,-1.7874999999999999,-0.1
2026-06-02,likely_complete,True,S072D-203,Unknown / unmatched route,S072D-203,True,27,2,0.6388888888888891,5.066666666666666
2026-06-02,likely_complete,True,S073-202,Unknown / unmatched route,S073-202,True,10,1,-6.760000000000001,3.4166666666666665
2026-06-02,likely_complete,True,S073A-202,Unknown / unmatched route,S073A-202,True,12,1,0.5041666666666667,2.6333333333333333
2026-06-02,likely_complete,True,S073B-203,Unknown / unmatched route,S073B-203,True,15,1,0.6333333333333333,3.8
2026-06-02,likely_complete,True,S073C-202,Unknown / unmatched route,S073C-202,True,13,1,-2.2397435897435893,5.316666666666666
2026-06-02,likely_complete,True,S073H-203,Unknown / unmatched route,S073H-203,True,21,2,-0.6015873015873016,0.9833333333333332
2026-06-02,likely_complete,True,S074-203,Unknown / unmatched route,S074-203,True,32,2,-3.7161458333333335,2.033333333333333
2026-06-02,likely_complete,True,S074D-203,Unknown / unmatched route,S074D-203,True,26,2,-16.8775641025641,-0.9333333333333332
2026-06-02,likely_complete,True,S075-203,Unknown / unmatched route,S075-203,True,15,1,-4.374444444444445,0.0
2026-06-02,likely_complete,True,S075B-203,Unknown / unmatched route,S075B-203,True,28,2,-4.819047619047619,3.933333333333333
2026-06-02,likely_complete,True,S076-203,Unknown / unmatched route,S076-203,True,12,1,1.0,1.0
2026-06-02,likely_complete,True,S076A-203,Unknown / unmatched route,S076A-203,True,42,4,-3.6484126984126988,4.633333333333334
2026-06-02,likely_complete,True,S076B-218,Unknown / unmatched route,S076B-218,True,14,1,0.21071428571428572,3.5166666666666666
2026-06-02,likely_complete,True,S077B-203,Unknown / unmatched route,S077B-203,True,10,1,3.3699999999999997,5.066666666666666
2026-06-02,likely_complete,True,S078-203,Unknown / unmatched route,S078-203,True,23,2,2.522463768115942,6.766666666666667
2026-06-02,likely_complete,True,S079-203,Unknown / unmatched route,S079-203,True,21,2,-2.811904761904762,5.333333333333333
2026-06-02,likely_complete,True,S080-202,Unknown / unmatched route,S080-202,True,13,1,-1.162820512820513,1.4833333333333334
2026-06-02,likely_complete,True,S080A-203,Unknown / unmatched route,S080A-203,True,12,1,6.709722222222222,7.466666666666667
2026-06-02,likely_complete,True,S081-202,Unknown / unmatched route,S081-202,True,21,2,-2.7111111111111112,4.45
2026-06-02,likely_complete,True,S081A-202,Unknown / unmatched route,S081A-202,True,26,2,8.23525641025641,11.066666666666666
2026-06-02,likely_complete,True,S082-202,Unknown / unmatched route,S082-202,True,24,2,-5.160416666666666,-1.9333333333333331
2026-06-02,likely_complete,True,S082A-202,Unknown / unmatched route,S082A-202,True,15,1,11.333333333333334,13.3
2026-06-02,likely_complete,True,S083-202,Unknown / unmatched route,S083-202,True,20,2,8.09,10.866666666666667
2026-06-02,likely_complete,True,S084-202,Unknown / unmatched route,S084-202,True,14,1,8.291666666666668,9.766666666666667
2026-06-02,likely_complete,True,S084B-203,Unknown / unmatched route,S084B-203,True,11,1,11.066666666666665,15.366666666666667
2026-06-02,likely_complete,True,S084C-203,Unknown / unmatched route,S084C-203,True,9,1,-9.394444444444444,1.0833333333333333
2026-06-02,likely_complete,True,S087-202,Unknown / unmatched route,S087-202,True,30,2,8.783333333333333,21.65
2026-06-02,likely_complete,True,S087C-217,Unknown / unmatched route,S087C-217,True,9,1,2.6129629629629627,4.083333333333333
2026-06-02,likely_complete,True,S088-217,Unknown / unmatched route,S088-217,True,1,1,3.883333333333333,3.883333333333333
2026-06-02,likely_complete,True,S089-202,Unknown / unmatched route,S089-202,True,10,1,2.15,7.483333333333333
2026-06-02,likely_complete,True,S089D-217,Unknown / unmatched route,S089D-217,True,15,1,-4.688888888888888,-1.0833333333333333
2026-06-02,likely_complete,True,S090-217,Unknown / unmatched route,S090-217,True,15,1,0.7211111111111109,1.1833333333333331
2026-06-02,likely_complete,True,S091-217,Unknown / unmatched route,S091-217,True,14,1,-1.9309523809523808,1.15
2026-06-02,likely_complete,True,S092-217,Unknown / unmatched route,S092-217,True,10,1,1.2166666666666666,3.1
2026-06-02,likely_complete,True,S093-217,Unknown / unmatched route,S093-217,True,11,1,0.6303030303030304,1.0666666666666669
2026-06-02,likely_complete,True,S094-217,Unknown / unmatched route,S094-217,True,20,2,5.3725000000000005,6.75
2026-06-02,likely_complete,True,S095-217,Unknown / unmatched route,S095-217,True,10,1,0.36333333333333334,2.35
2026-06-02,likely_complete,True,S096-217,Unknown / unmatched route,S096-217,True,10,1,-10.34,-4.683333333333334
2026-06-02,likely_complete,True,S097-217,Unknown / unmatched route,S097-217,True,14,1,-2.5547619047619046,0.6666666666666666
2026-06-02,likely_complete,True,S213-202,Unknown / unmatched route,S213-202,True,16,1,-3.247916666666667,4.333333333333333
2026-06-02,likely_complete,True,S220-217,Unknown / unmatched route,S220-217,True,11,1,-14.0,-10.8
2026-06-02,likely_complete,True,S400-205,Unknown / unmatched route,S400-205,True,14,2,0.588095238095238,9.1
2026-06-02,likely_complete,True,S401-205,Unknown / unmatched route,S401-205,True,27,2,0.30925925925925923,2.083333333333333
2026-06-02,likely_complete,True,S402-202,Unknown / unmatched route,S402-202,True,22,2,0.4492424242424242,1.6666666666666667
2026-06-02,likely_complete,True,S403-203,Unknown / unmatched route,S403-203,True,28,2,-10.563690476190475,6.05
2026-06-02,likely_complete,True,S404-203,Unknown / unmatched route,S404-203,True,26,2,-0.2724358974358974,10.9
2026-06-02,likely_complete,True,S405-203,Unknown / unmatched route,S405-203,True,20,2,7.2283333333333335,16.45
2026-06-02,likely_complete,True,S406-203,Unknown / unmatched route,S406-203,True,29,2,-2.804022988505747,1.6666666666666667
2026-06-02,likely_complete,True,S407-202,Unknown / unmatched route,S407-202,True,29,2,2.3022988505747124,8.5
2026-06-02,likely_complete,True,S408-202,Unknown / unmatched route,S408-202,True,19,2,4.6421052631578945,5.45
2026-06-02,likely_complete,True,S409-202,Unknown / unmatched route,S409-202,True,22,2,3.8424242424242423,11.183333333333334
2026-06-02,likely_complete,True,S410-205,Unknown / unmatched route,S410-205,True,27,2,3.4864197530864196,21.166666666666668
2026-06-02,likely_complete,True,S411-202,Unknown / unmatched route,S411-202,True,25,2,-1.0226666666666666,1.95
2026-06-02,likely_complete,True,S412-202,Unknown / unmatched route,S412-202,True,26,2,-1.5371794871794873,0.2666666666666666
2026-06-02,likely_complete,True,S413-202,Unknown / unmatched route,S413-202,True,56,4,-1.9604166666666667,7.4
2026-06-02,likely_complete,True,S414-202,Unknown / unmatched route,S414-202,True,24,2,-1.3472222222222223,8.066666666666666
2026-06-02,likely_complete,True,S415-205,Unknown / unmatched route,S415-205,True,25,2,-5.826666666666666,2.0
2026-06-02,likely_complete,True,S416-205,Unknown / unmatched route,S416-205,True,22,2,-2.5500000000000003,2.2666666666666666
2026-06-02,likely_complete,True,S417-202,Unknown / unmatched route,S417-202,True,48,4,-2.7840277777777778,3.1333333333333333
2026-06-02,likely_complete,True,S418-202,Unknown / unmatched route,S418-202,True,37,3,-1.3972972972972972,7.616666666666666
2026-06-02,likely_complete,True,S419-202,Unknown / unmatched route,S419-202,True,25,2,-1.852,7.0
2026-06-02,likely_complete,True,S420-221,Unknown / unmatched route,S420-221,True,26,2,-2.003846153846154,0.8833333333333333
2026-06-02,likely_complete,True,S421-221,Unknown / unmatched route,S421-221,True,21,2,-0.2714285714285714,2.0
2026-06-02,likely_complete,True,S423-221,Unknown / unmatched route,S423-221,True,23,2,-0.8362318840579709,6.533333333333333
2026-06-02,likely_complete,True,S424-221,Unknown / unmatched route,S424-221,True,19,2,5.3052631578947365,7.066666666666666
2026-06-02,likely_complete,True,S425-221,Unknown / unmatched route,S425-221,True,20,2,5.100833333333333,9.0
2026-06-02,likely_complete,True,S426-221,Unknown / unmatched route,S426-221,True,26,2,2.480769230769231,4.1
2026-06-02,likely_complete,True,S427-221,Unknown / unmatched route,S427-221,True,27,2,2.4845679012345676,6.266666666666667
2026-06-02,likely_complete,True,S428-221,Unknown / unmatched route,S428-221,True,22,2,0.4143939393939394,3.783333333333333
2026-06-02,likely_complete,True,S429-221,Unknown / unmatched route,S429-221,True,11,1,9.337878787878788,10.166666666666666
2026-06-02,likely_complete,True,S430-221,Unknown / unmatched route,S430-221,True,27,2,0.9290123456790123,5.666666666666667
2026-06-02,likely_complete,True,S431-221,Unknown / unmatched route,S431-221,True,24,2,2.3097222222222222,4.016666666666667
2026-06-02,likely_complete,True,S433-221,Unknown / unmatched route,S433-221,True,23,2,-1.584782608695652,0.95
2026-06-02,likely_complete,True,S434-221,Unknown / unmatched route,S434-221,True,40,4,0.15124999999999997,3.35
2026-06-02,likely_complete,True,S435-221,Unknown / unmatched route,S435-221,True,21,2,-2.5761904761904764,-0.7833333333333333
2026-06-02,likely_complete,True,S436-221,Unknown / unmatched route,S436-221,True,25,2,-4.847333333333333,0.2333333333333333
2026-06-02,likely_complete,True,S437-221,Unknown / unmatched route,S437-221,True,10,1,-0.18333333333333332,0.5833333333333334
2026-06-02,likely_complete,True,S438-218,Unknown / unmatched route,S438-218,True,22,2,-1.5893939393939396,0.7833333333333333
2026-06-02,likely_complete,True,S439-221,Unknown / unmatched route,S439-221,True,9,1,-6.457407407407408,-6.15
2026-06-02,likely_complete,True,S440-205,Unknown / unmatched route,S440-205,True,24,2,1.0361111111111112,8.066666666666666
2026-06-02,likely_complete,True,S441-205,Unknown / unmatched route,S441-205,True,21,2,-0.5301587301587303,2.2666666666666666
2026-06-02,likely_complete,True,S442-205,Unknown / unmatched route,S442-205,True,21,2,-0.056349206349206225,2.716666666666667
2026-06-02,likely_complete,True,S443-205,Unknown / unmatched route,S443-205,True,18,2,-4.514814814814815,1.3833333333333333
2026-06-02,likely_complete,True,S444-205,Unknown / unmatched route,S444-205,True,20,2,-2.9475000000000002,1.0833333333333333
2026-06-02,likely_complete,True,S445-205,Unknown / unmatched route,S445-205,True,8,1,0.9625,1.7
2026-06-02,likely_complete,True,S449-202,Unknown / unmatched route,S449-202,True,15,1,-16.506666666666664,0.4
2026-06-02,likely_complete,True,S454-203,Unknown / unmatched route,S454-203,True,23,2,-3.444927536231884,1.6
2026-06-02,likely_complete,True,S455-203,Unknown / unmatched route,S455-203,True,9,1,0.3814814814814814,1.3
2026-06-02,likely_complete,True,S456-203,Unknown / unmatched route,S456-203,True,20,2,-0.9516666666666665,2.083333333333333
2026-06-02,likely_complete,True,S457-203,Unknown / unmatched route,S457-203,True,9,1,-18.868518518518517,-0.4666666666666667
2026-06-02,likely_complete,True,S458-203,Unknown / unmatched route,S458-203,True,11,2,-4.024242424242424,6.966666666666667
2026-06-02,likely_complete,True,S459-203,Unknown / unmatched route,S459-203,True,28,2,13.049999999999999,27.3
2026-06-02,likely_complete,True,S460-202,Unknown / unmatched route,S460-202,True,13,1,-2.1628205128205127,3.633333333333333
